filename,new_type,original_type,motif_rejet,true_cat,inclusion_dataset,excluded_types,grouped_type
img_0001424.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001427.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001461.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001478.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001483.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001486.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001532.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001536.jpg,handwritten,handwritten,Not a true handwritten note,,False,True,handwritten
img_0001539.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001562.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001564.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001580.jpg,handwritten,handwritten,,,False,True,handwritten
img_0001583.jpg,scientific_report,handwritten,Not a true handwritten note,scientific_report,False,True,scientific_report
img_0001588.jpg,handwritten,handwritten,,,False,True,handwritten
img_0000073.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000074.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000075.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000076.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000077.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000078.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000079.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000080.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000081.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000082.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000083.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000084.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000085.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000086.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000087.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000088.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000089.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000090.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000091.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000092.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000093.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000094.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000095.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000096.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000097.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000098.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000099.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000100.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000101.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000102.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000103.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000104.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000105.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0000106.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000107.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000108.jpg,id_pieces,id_pieces,bad quality,,False,False,id_pieces
img_0000109.jpg,id_pieces,id_pieces,not a relevant image,,False,False,id_pieces
img_0000110.jpg,id_pieces,id_pieces,bad quality,,False,False,id_pieces
img_0000111.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000112.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000113.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000114.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000115.jpg,id_pieces,id_pieces,not relevant image,,False,False,id_pieces
img_0000116.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000117.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000118.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000119.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000120.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000121.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000122.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000123.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000124.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000125.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000126.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0000127.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000128.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000129.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000130.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000131.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000132.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000133.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000134.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000135.jpg,id_pieces,id_pieces,bad quality,,False,False,id_pieces
img_0000136.jpg,id_pieces,id_pieces,another unexpected language (DE),,False,False,id_pieces
img_0000137.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000138.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000139.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000140.jpg,id_pieces,id_pieces,not relevant,,False,False,id_pieces
img_0000141.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000142.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000143.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000144.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000145.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000146.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000147.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000148.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000149.jpg,id_pieces,id_pieces,id_piece german,,False,False,id_pieces
img_0000150.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000151.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000152.jpg,id_pieces,id_pieces,vieille carte,,False,False,id_pieces
img_0000153.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000154.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000155.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000156.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0000157.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000158.jpg,id_pieces,id_pieces,n'appartient pas � la cat�gorie (c'est un permis b�b�),,False,False,id_pieces
img_0000159.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000160.jpg,id_pieces,id_pieces,not a relevant image,,False,False,id_pieces
img_0000161.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0000162.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000163.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000164.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000165.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000166.jpg,id_pieces,id_pieces,n'appartient pas � la cat�gorie (c'est un permis b�b�),,False,False,id_pieces
img_0000167.jpg,id_pieces,id_pieces,vieille carte,,False,False,id_pieces
img_0000168.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000169.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000170.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000171.jpg,id_pieces,id_pieces,n'appartient pas � la cat�gorie (c'est un permis b�b�),,False,False,id_pieces
img_0000172.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000173.jpg,id_pieces,id_pieces,another unexpected language (DE),,False,False,id_pieces
img_0000174.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000175.jpg,passeport,id_pieces,n'appartient pas � la cat�gorie,passeport,False,True,passeport
img_0000176.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000177.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000178.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0000179.jpg,passeport,id_pieces,n'appartient pas � la cat�gorie,passeport,False,True,passeport
img_0000180.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000181.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000182.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000183.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000184.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000185.jpg,id_pieces,id_pieces,not relevant,,False,False,id_pieces
img_0000186.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000187.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000188.jpg,passeport,id_pieces,not relevant,passeport,False,True,passeport
img_0000189.jpg,id_pieces,id_pieces,n'appartient pas � la cat�gorie (c'est un permis),,False,False,id_pieces
img_0000190.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000191.jpg,id_pieces,id_pieces,bad quality,,False,False,id_pieces
img_0000192.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000193.jpg,passeport,id_pieces,not the good type,passeport,False,True,passeport
img_0000194.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000195.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0000196.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000197.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000198.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000199.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000200.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000201.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000202.jpg,id_pieces,id_pieces,n'appartient pas � la cat�gorie (c'est un permis),,False,False,id_pieces
img_0000203.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000204.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0000205.jpg,id_pieces,id_pieces,notice id,,False,False,id_pieces
img_0000206.jpg,id_pieces,id_pieces,vieille carte,,False,False,id_pieces
img_0000207.jpg,id_pieces,id_pieces,appartient � 2 cat�gories,,False,False,id_pieces
img_0000208.jpg,id_pieces,id_pieces,,,True,False,id_pieces
img_0000209.jpg,id_pieces,id_pieces,bad quality,,False,False,id_pieces
img_0000210.jpg,id_pieces,id_pieces,illisible ou difficilement exploitable,,False,False,id_pieces
img_0001118.jpg,invoice,invoice,Mauvaise qualité,,False,False,invoice
img_0001120.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001130.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001139.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001147.jpg,invoice,invoice,Mauvaise qualité,,False,False,invoice
img_0001172.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001204.jpg,invoice,invoice,Mauvaise qualité,,False,False,invoice
img_0001223.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001229.jpg,facture,invoice,changement catégorie,facture,True,False,facture
img_0001236.jpg,facture,invoice,changement catégorie,facture,True,False,facture
img_0001264.jpg,facture,invoice,changement catégorie,facture,True,False,facture
img_0001277.jpg,facture,invoice,changement catégorie,facture,True,False,facture
img_0001278.jpg,invoice,invoice,Mauvaise qualité,,False,False,invoice
img_0001303.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001309.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001317.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001369.jpg,facture,invoice,changement catégorie,facture,True,False,facture
img_0001387.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001390.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001396.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001400.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001416.jpg,invoice,invoice,Mauvaise qualité,,False,False,invoice
img_0001479.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001482.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001488.jpg,invoice,invoice,Mauvaise qualité,,False,False,invoice
img_0001494.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001498.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001519.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001550.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001577.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0001590.jpg,facture,invoice,changement catégorie,facture,True,False,facture
img_0001591.jpg,invoice,invoice,Mauvais contenu,,False,False,invoice
img_0000211.jpg,justif_domicile,justif_domicile,,,True,False,facture
img_0000212.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000213.jpg,facture,justif_domicile,bad quality,facture,False,False,facture
img_0000214.jpg,facture,justif_domicile,changement catégorie,facture,True,False,facture
img_0000215.jpg,facture,justif_domicile,changement catégorie,facture,True,False,facture
img_0000216.jpg,justif_domicile,justif_domicile,not relevant image,,False,False,justif_domicile
img_0000217.jpg,facture,justif_domicile,bad quality,facture,False,False,facture
img_0000218.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000219.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000220.jpg,facture,justif_domicile,changement catégorie,facture,True,False,facture
img_0000221.jpg,facture,justif_domicile,changement catégorie,facture,True,False,facture
img_0000222.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000223.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000224.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000225.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000226.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000227.jpg,letter,justif_domicile,only letter in french,letter,False,True,letter
img_0000228.jpg,justif_domicile,justif_domicile,,,True,False,facture
img_0000229.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000230.jpg,facture,justif_domicile,changement catégorie,facture,True,False,facture
img_0000231.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000232.jpg,facture,justif_domicile,changement catégorie,facture,True,False,facture
img_0000233.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000234.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000235.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000236.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000237.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000238.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000239.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000240.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000241.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000242.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000243.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000244.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000245.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000246.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000247.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000248.jpg,justif_domicile,justif_domicile,Mauvais contenu,,False,False,facture
img_0000249.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0000250.jpg,justif_domicile,justif_domicile,Mauvaise qualité,,False,False,facture
img_0001112.jpg,letter,letter,,,False,True,letter
img_0001136.jpg,letter,letter,,,False,True,letter
img_0001137.jpg,letter,letter,,,False,True,letter
img_0001158.jpg,letter,letter,unsure to reject. we need to try cleaning on this one,,False,True,letter
img_0001184.jpg,letter,letter,,,False,True,letter
img_0001189.jpg,letter,letter,,,False,True,letter
img_0001190.jpg,letter,letter,,,False,True,letter
img_0001226.jpg,letter,letter,,,False,True,letter
img_0001234.jpg,letter,letter,only letter in german,,False,True,letter
img_0001240.jpg,letter,letter,,,False,True,letter
img_0001254.jpg,letter,letter,Not a letter,,False,True,letter
img_0001260.jpg,letter,letter,,,False,True,letter
img_0001276.jpg,letter,letter,not a relevant image,,False,True,letter
img_0001291.jpg,letter,letter,,,False,True,letter
img_0001312.jpg,letter,letter,,,False,True,letter
img_0001337.jpg,letter,letter,,,False,True,letter
img_0001338.jpg,letter,letter,,,False,True,letter
img_0001380.jpg,letter,letter,,,False,True,letter
img_0001384.jpg,letter,letter,,,False,True,letter
img_0001405.jpg,letter,letter,,,False,True,letter
img_0001420.jpg,letter,letter,,,False,True,letter
img_0001496.jpg,letter,letter,,,False,True,letter
img_0001507.jpg,letter,letter,,,False,True,letter
img_0001508.jpg,letter,letter,,,False,True,letter
img_0001529.jpg,letter,letter,,,False,True,letter
img_0001552.jpg,letter,letter,,,False,True,letter
img_0001559.jpg,letter,letter,bad quality,,False,True,letter
img_0001572.jpg,letter,letter,not relevant image,,False,True,letter
img_0001585.jpg,letter,letter,,,False,True,letter
img_0001117.jpg,memo,memo,,,False,True,memo
img_0001122.jpg,memo,memo,,,False,True,memo
img_0001157.jpg,memo,memo,,,False,True,memo
img_0001164.jpg,memo,memo,,,False,True,memo
img_0001180.jpg,memo,memo,,,False,True,memo
img_0001228.jpg,memo,memo,,,False,True,memo
img_0001256.jpg,memo,memo,,,False,True,memo
img_0001269.jpg,memo,memo,,,False,True,memo
img_0001290.jpg,memo,memo,,,False,True,memo
img_0001311.jpg,memo,memo,,,False,True,memo
img_0001352.jpg,memo,memo,,,False,True,memo
img_0001356.jpg,memo,memo,,,False,True,memo
img_0001357.jpg,memo,memo,,,False,True,memo
img_0001365.jpg,memo,memo,,,False,True,memo
img_0001372.jpg,memo,memo,,,False,True,memo
img_0001393.jpg,memo,memo,,,False,True,memo
img_0001435.jpg,memo,memo,,,False,True,memo
img_0001438.jpg,memo,memo,,,False,True,memo
img_0001439.jpg,memo,memo,,,False,True,memo
img_0001444.jpg,memo,memo,,,False,True,memo
img_0001474.jpg,memo,memo,,,False,True,memo
img_0001497.jpg,memo,memo,quite difficult to read...,,False,True,memo
img_0001515.jpg,memo,memo,,,False,True,memo
img_0001522.jpg,memo,memo,quite difficult to read...,,False,True,memo
img_0001542.jpg,memo,memo,,,False,True,memo
img_0001543.jpg,memo,memo,,,False,True,memo
img_0001576.jpg,memo,memo,,,False,True,memo
img_0001586.jpg,memo,memo,,,False,True,memo
img_0001596.jpg,memo,memo,,,False,True,memo
img_0001599.jpg,memo,memo,,,False,True,memo
img_0001605.jpg,memo,memo,,,False,True,memo
img_0001125.jpg,news_article,news_article,,,False,True,article
img_0001133.jpg,news_article,news_article,,,False,True,article
img_0001167.jpg,news_article,news_article,,,False,True,article
img_0001222.jpg,news_article,news_article,only article in french,,False,True,article
img_0001225.jpg,news_article,news_article,,,False,True,article
img_0001230.jpg,news_article,news_article,,,False,True,article
img_0001244.jpg,news_article,news_article,,,False,True,article
img_0001246.jpg,news_article,news_article,,,False,True,article
img_0001266.jpg,news_article,news_article,,,False,True,article
img_0001268.jpg,news_article,news_article,,,False,True,article
img_0001282.jpg,news_article,news_article,,,False,True,article
img_0001314.jpg,news_article,news_article,,,False,True,article
img_0001319.jpg,news_article,news_article,not relevant image,,False,True,article
img_0001324.jpg,news_article,news_article,,,False,True,article
img_0001360.jpg,news_article,news_article,,,False,True,article
img_0001363.jpg,news_article,news_article,,,False,True,article
img_0001370.jpg,news_article,news_article,,,False,True,article
img_0001373.jpg,news_article,news_article,,,False,True,article
img_0001388.jpg,news_article,news_article,not the good type,,False,True,article
img_0001401.jpg,news_article,news_article,,,False,True,article
img_0001404.jpg,news_article,news_article,,,False,True,article
img_0001412.jpg,news_article,news_article,,,False,True,article
img_0001434.jpg,news_article,news_article,bad quality,,False,True,article
img_0001437.jpg,news_article,news_article,,,False,True,article
img_0001448.jpg,news_article,news_article,,,False,True,article
img_0001456.jpg,news_article,news_article,,,False,True,article
img_0001457.jpg,news_article,news_article,,,False,True,article
img_0001459.jpg,news_article,news_article,,,False,True,article
img_0001533.jpg,news_article,news_article,,,False,True,article
img_0001545.jpg,news_article,news_article,,,False,True,article
img_0001547.jpg,news_article,news_article,,,False,True,article
img_0001571.jpg,news_article,news_article,,,False,True,article
img_0001584.jpg,news_article,news_article,,,False,True,article
img_0001589.jpg,news_article,news_article,,,False,True,article
img_0001598.jpg,news_article,news_article,,,False,True,article
img_0001607.jpg,news_article,news_article,,,False,True,article
img_0000251.jpg,passeport,passeport,no photo,,False,True,passeport
img_0000252.jpg,passeport,passeport,,,False,True,passeport
img_0000253.jpg,passeport,passeport,no photo or name,,False,True,passeport
img_0000254.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000255.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000256.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000257.jpg,passeport,passeport,,,False,True,passeport
img_0000258.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000259.jpg,passeport,passeport,,,False,True,passeport
img_0000260.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000261.jpg,passeport,passeport,floue,,False,True,passeport
img_0000262.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000263.jpg,passeport,passeport,,,False,True,passeport
img_0000264.jpg,passeport,passeport,fake,,False,True,passeport
img_0000265.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000266.jpg,passeport,passeport,frontpage only,,False,True,passeport
img_0000267.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000268.jpg,passeport,passeport,frontpage only,,False,True,passeport
img_0000269.jpg,passeport,passeport,,,False,True,passeport
img_0000270.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000271.jpg,passeport,passeport,,,False,True,passeport
img_0000272.jpg,passeport,passeport,,,False,True,passeport
img_0000273.jpg,passeport,passeport,bad quality + another unexpected language (DE),,False,True,passeport
img_0000274.jpg,passeport,passeport,,,False,True,passeport
img_0000275.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000276.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000277.jpg,passeport,passeport,,,False,True,passeport
img_0000278.jpg,passeport,passeport,,,False,True,passeport
img_0000279.jpg,passeport,passeport,not relevant,,False,True,passeport
img_0000280.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000281.jpg,passeport,passeport,,,False,True,passeport
img_0000282.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000283.jpg,passeport,passeport,floue,,False,True,passeport
img_0000284.jpg,passeport,passeport,,,False,True,passeport
img_0000285.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000286.jpg,passeport,passeport,old passport,,False,True,passeport
img_0000287.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000288.jpg,passeport,passeport,bad quality,,False,True,passeport
img_0000289.jpg,passeport,passeport,,,False,True,passeport
img_0000290.jpg,passeport,passeport,,,False,True,passeport
img_0000291.jpg,passeport,passeport,,,False,True,passeport
img_0000292.jpg,passeport,passeport,is a template,,False,True,passeport
img_0000293.jpg,passeport,passeport,fake,,False,True,passeport
img_0000294.jpg,passeport,passeport,old passport,,False,True,passeport
img_0000295.jpg,passeport,passeport,frontpage only,,False,True,passeport
img_0000296.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000297.jpg,passeport,passeport,frontpage only,,False,True,passeport
img_0000298.jpg,passeport,passeport,,,False,True,passeport
img_0000299.jpg,passeport,passeport,,,False,True,passeport
img_0000300.jpg,passeport,passeport,flou,,False,True,passeport
img_0000301.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000302.jpg,passeport,passeport,bad quality + another unexpected language (CA),,False,True,passeport
img_0000303.jpg,passeport,passeport,,,False,True,passeport
img_0000304.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000305.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000306.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000307.jpg,passeport,passeport,bad quality,,False,True,passeport
img_0000308.jpg,passeport,passeport,old passport,,False,True,passeport
img_0000309.jpg,form,passeport,form to get a passeport,form,False,True,form
img_0000310.jpg,passeport,passeport,template,,False,True,passeport
img_0000311.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000312.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000313.jpg,id_pieces,passeport,bad quality,id_pieces,False,False,id_pieces
img_0000314.jpg,passeport,passeport,,,False,True,passeport
img_0000315.jpg,passeport,passeport,form for entering us soil,,False,True,passeport
img_0000316.jpg,passeport,passeport,,,False,True,passeport
img_0000317.jpg,passeport,passeport,bad quality + another unexpected language (BULG),,False,True,passeport
img_0000318.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000319.jpg,passeport,passeport,,,False,True,passeport
img_0000320.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000321.jpg,passeport,passeport,bad quality,,False,True,passeport
img_0000322.jpg,passeport,passeport,,,False,True,passeport
img_0000323.jpg,passeport,passeport,,,False,True,passeport
img_0000324.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000325.jpg,passeport,passeport,pas de visage,,False,True,passeport
img_0000326.jpg,passeport,passeport,,,False,True,passeport
img_0000327.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000328.jpg,passeport,passeport,features missing,,False,True,passeport
img_0000329.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000330.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000331.jpg,passeport,passeport,,,False,True,passeport
img_0000332.jpg,passeport,passeport,,,False,True,passeport
img_0000333.jpg,passeport,passeport,not relevant,,False,True,passeport
img_0000334.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000335.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000336.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000337.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000338.jpg,passeport,passeport,,,False,True,passeport
img_0000339.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000340.jpg,passeport,passeport,not a passeport,,False,True,passeport
img_0000341.jpg,passeport,passeport,bad quality,,False,True,passeport
img_0000342.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000343.jpg,passeport,passeport,floue,,False,True,passeport
img_0000344.jpg,passeport,passeport,,,False,True,passeport
img_0000345.jpg,passeport,passeport,not relevant,,False,True,passeport
